f_city_code,f_month_num,f_month_name,f_avg_temp_c,f_avg_rainfall_mm,f_weather_profile_code,f_season_code,f_best_time_to_visit_flag,f_weather_summary
AMS,8,August,18.3,83,temperate_oceanic,summer_peak,yes,mild and lively
AMS,9,September,15.1,80,temperate_oceanic,autumn_shoulder,yes,cool and comfortable
AMS,10,October,11.4,84,temperate_oceanic,autumn_shoulder,no,cooler with autumn rain
AMS,11,November,7.0,84,temperate_oceanic,winter,no,chilly and grey
AMS,12,December,4.4,82,temperate_oceanic,winter,no,cold winter weather
PER,1,January,25.0,9,mediterranean,summer_peak,yes,hot and dry
PER,2,February,25.3,12,mediterranean,summer_peak,yes,warm late summer weather
PER,3,March,23.4,19,mediterranean,autumn_shoulder,yes,warm and comfortable
PER,4,April,19.4,42,mediterranean,autumn_shoulder,yes,mild and drier
PER,5,May,15.9,102,mediterranean,autumn_shoulder,no,cooler with wetter spells
PER,6,June,13.4,169,mediterranean,winter,no,cool and wet
PER,7,July,12.6,167,mediterranean,winter,no,coolest month
PER,8,August,13.0,121,mediterranean,winter,no,cool winter weather
PER,9,September,14.3,76,mediterranean,spring,yes,mild and improving
PER,10,October,16.9,44,mediterranean,spring,yes,pleasant and sunnier
PER,11,November,20.2,22,mediterranean,spring,yes,warm and dry
PER,12,December,23.0,11,mediterranean,summer_peak,yes,warm start to summer
MEL,1,January,20.1,47,oceanic,summer_peak,yes,warm and pleasant
MEL,2,February,20.3,48,oceanic,summer_peak,yes,warmest month
MEL,3,March,18.4,50,oceanic,autumn_shoulder,yes,warm and comfortable
MEL,4,April,15.1,58,oceanic,autumn_shoulder,yes,mild autumn weather
MEL,5,May,11.8,58,oceanic,autumn_shoulder,no,cooler and greyer
MEL,6,June,9.4,49,oceanic,winter,no,cool winter weather
MEL,7,July,8.6,47,oceanic,winter,no,coolest month
MEL,8,August,9.5,50,oceanic,winter,no,cool and relatively dry
MEL,9,September,11.2,58,oceanic,spring,no,cool early spring
MEL,10,October,13.3,66,oceanic,spring,yes,mild and improving
MEL,11,November,15.6,60,oceanic,spring,yes,pleasant and lively
MEL,12,December,17.9,59,oceanic,summer_peak,yes,warm start to summer
CGO,1,January,0.8,9,continental_monsoon,winter,no,cold and dry
CGO,2,February,4.0,14,continental_monsoon,winter,no,cool late winter weather
CGO,3,March,10.0,27,continental_monsoon,spring,no,milder early spring
CGO,4,April,16.5,42,continental_monsoon,spring,yes,warm and dry
CGO,5,May,22.2,56,continental_monsoon,spring,yes,warm and comfortable
CGO,6,June,26.8,67,continental_monsoon,summer_peak,yes,hot early summer weather
CGO,7,July,27.8,175,continental_monsoon,summer_peak,yes,hottest month with summer rain
CGO,8,August,26.2,132,continental_monsoon,summer_peak,yes,warm and humid
CGO,9,September,22.3,62,continental_monsoon,autumn_shoulder,yes,mild with easing rain
CGO,10,October,16.1,41,continental_monsoon,autumn_shoulder,yes,cool and pleasant
CGO,11,November,8.5,22,continental_monsoon,winter,no,cold and dry
CGO,12,December,2.5,8,continental_monsoon,winter,no,freezing winter weather
KHN,1,January,6.1,78,humid_subtropical,winter,no,cold and damp
KHN,2,February,8.3,108,humid_subtropical,winter,no,cool late winter weather
KHN,3,March,12.8,155,humid_subtropical,spring,no,milder and wetter
KHN,4,April,18.2,207,humid_subtropical,spring,yes,warm and green
KHN,5,May,23.1,247,humid_subtropical,wet_season,no,hot and very humid
KHN,6,June,26.7,351,humid_subtropical,wet_season,no,very warm with heavy rain
KHN,7,July,29.5,213,humid_subtropical,wet_season,no,hottest stretch
KHN,8,August,29.0,141,humid_subtropical,wet_season,no,hot and muggy
KHN,9,September,24.8,85,humid_subtropical,autumn_shoulder,yes,warm with easing rain
KHN,10,October,19.2,62,humid_subtropical,autumn_shoulder,yes,mild and comfortable
KHN,11,November,13.2,64,humid_subtropical,pleasant_peak,yes,cool and clearer
KHN,12,December,8.0,49,humid_subtropical,winter,no,cold winter weather
NNG,1,January,12.8,22,humid_subtropical,winter,no,mild and relatively dry
NNG,2,February,14.8,37,humid_subtropical,winter,no,mild and damp
NNG,3,March,18.2,50,humid_subtropical,spring,no,warm spring weather
NNG,4,April,22.4,79,humid_subtropical,spring,yes,warm and greener
NNG,5,May,26.3,154,humid_subtropical,wet_season,no,hot and humid
NNG,6,June,28.0,212,humid_subtropical,wet_season,no,very warm and rainy
NNG,7,July,28.8,212,humid_subtropical,wet_season,no,hottest stretch with storms
NNG,8,August,28.4,200,humid_subtropical,wet_season,no,hot and storm-prone
NNG,9,September,27.3,86,humid_subtropical,autumn_shoulder,yes,warm with easing rain
NNG,10,October,23.4,43,humid_subtropical,autumn_shoulder,yes,warm and much drier
NNG,11,November,18.3,27,humid_subtropical,pleasant_peak,yes,mild and comfortable
NNG,12,December,13.9,18,humid_subtropical,winter,no,cool and dry
TNA,1,January,-0.4,8,continental_monsoon,winter,no,cold and dry
TNA,2,February,2.8,12,continental_monsoon,winter,no,cool late winter weather
TNA,3,March,9.3,20,continental_monsoon,spring,no,milder early spring
TNA,4,April,16.2,33,continental_monsoon,spring,yes,warm and dry
TNA,5,May,22.1,49,continental_monsoon,spring,yes,warm and comfortable
TNA,6,June,26.5,73,continental_monsoon,summer_peak,yes,hot early summer weather
TNA,7,July,27.9,196,continental_monsoon,summer_peak,yes,hottest month with summer rain
TNA,8,August,26.5,161,continental_monsoon,summer_peak,yes,warm and humid
TNA,9,September,22.4,54,continental_monsoon,autumn_shoulder,yes,mild with easing rain
TNA,10,October,15.8,28,continental_monsoon,autumn_shoulder,yes,cool and pleasant
TNA,11,November,7.4,18,continental_monsoon,winter,no,cold and dry
TNA,12,December,1.4,8,continental_monsoon,winter,no,freezing winter weather
TAO,1,January,0.6,12,continental_monsoon,winter,no,cold and dry
TAO,2,February,2.1,17,continental_monsoon,winter,no,cool late winter weather
TAO,3,March,6.6,22,continental_monsoon,spring,no,chilly early spring
TAO,4,April,12.5,34,continental_monsoon,spring,yes,mild and dry
TAO,5,May,18.1,53,continental_monsoon,spring,yes,warm and pleasant
TAO,6,June,22.3,67,continental_monsoon,summer_peak,yes,warm early summer weather
TAO,7,July,25.1,165,continental_monsoon,summer_peak,yes,warmest month with summer rain
TAO,8,August,25.1,172,continental_monsoon,summer_peak,yes,warm and humid
TAO,9,September,21.0,77,continental_monsoon,autumn_shoulder,yes,mild and clearer
TAO,10,October,14.9,37,continental_monsoon,autumn_shoulder,yes,cool and pleasant
TAO,11,November,8.0,24,continental_monsoon,winter,no,cold and dry
TAO,12,December,2.4,15,continental_monsoon,winter,no,freezing winter weather
DRW,1,January,28.8,422,tropical_savanna,wet_season,no,hot and very wet
DRW,2,February,28.5,364,tropical_savanna,wet_season,no,humid tropical storms
DRW,3,March,28.8,319,tropical_savanna,wet_season,no,hot with monsoonal rain
DRW,4,April,28.4,97,tropical_savanna,shoulder,no,hot with rain easing
DRW,5,May,26.7,23,tropical_savanna,dry_season,yes,warm and dry
DRW,6,June,25.0,2,tropical_savanna,dry_season,yes,warm and sunny
DRW,7,July,24.9,1,tropical_savanna,dry_season,yes,coolest and driest month
DRW,8,August,26.3,5,tropical_savanna,dry_season,yes,warm dry-season weather
DRW,9,September,28.3,15,tropical_savanna,dry_season,yes,hot and beach-friendly
DRW,10,October,29.4,71,tropical_savanna,shoulder,no,very hot with humidity returning
DRW,11,November,29.5,142,tropical_savanna,wet_season,no,hottest month with storms
DRW,12,December,29.3,248,tropical_savanna,wet_season,no,hot and rainy
BPN,1,January,26.8,226,tropical_rainforest,wet_season,no,warm and rainy
BPN,2,February,27.0,205,tropical_rainforest,wet_season,no,warm with frequent showers
BPN,3,March,27.3,198,tropical_rainforest,wet_season,no,humid tropical weather
BPN,4,April,27.6,177,tropical_rainforest,humid_season,no,warm with regular rain
BPN,5,May,27.8,154,tropical_rainforest,humid_season,no,hot with frequent showers
BPN,6,June,27.5,117,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
BPN,7,July,27.0,106,tropical_rainforest,pleasant_peak,yes,warm and beach-friendly
BPN,8,August,27.1,87,tropical_rainforest,pleasant_peak,yes,warm with least rain
BPN,9,September,27.4,101,tropical_rainforest,pleasant_peak,yes,hot and fairly dry
BPN,10,October,27.6,142,tropical_rainforest,humid_season,no,warm with showers increasing
BPN,11,November,27.2,183,tropical_rainforest,wet_season,no,humid and rainy
BPN,12,December,26.9,230,tropical_rainforest,wet_season,no,warm and very wet
UPG,1,January,27.5,741,tropical_monsoon,wet_season,no,hot and extremely wet
UPG,2,February,27.4,555,tropical_monsoon,wet_season,no,warm with heavy monsoon rain
UPG,3,March,27.6,390,tropical_monsoon,wet_season,no,humid and rainy
UPG,4,April,28.0,221,tropical_monsoon,shoulder,no,warm with easing rain
UPG,5,May,28.1,96,tropical_monsoon,dry_season,yes,warm and drier
UPG,6,June,27.3,52,tropical_monsoon,dry_season,yes,warm and relatively dry
UPG,7,July,26.7,47,tropical_monsoon,dry_season,yes,warm dry-season weather
UPG,8,August,26.8,26,tropical_monsoon,dry_season,yes,warm and sunniest period
UPG,9,September,27.5,28,tropical_monsoon,dry_season,yes,hot and dry
UPG,10,October,28.5,66,tropical_monsoon,dry_season,yes,hottest dry-season month
UPG,11,November,28.6,133,tropical_monsoon,shoulder,no,hot with rain returning
UPG,12,December,28.0,437,tropical_monsoon,wet_season,no,hot and very wet
HKT,1,January,27.5,40,tropical_monsoon,pleasant_peak,yes,warm and sunny
HKT,2,February,27.9,30,tropical_monsoon,pleasant_peak,yes,warmest and driest month
HKT,3,March,28.5,61,tropical_monsoon,pleasant_peak,yes,hot and beach-friendly
HKT,4,April,29.0,124,tropical_monsoon,shoulder,no,hot with more humidity
HKT,5,May,28.8,255,tropical_monsoon,wet_season,no,warm with monsoon onset
HKT,6,June,28.4,243,tropical_monsoon,wet_season,no,humid and rainy
HKT,7,July,28.0,282,tropical_monsoon,wet_season,no,warm tropical showers
HKT,8,August,27.9,285,tropical_monsoon,wet_season,no,wettest stretch
HKT,9,September,27.5,400,tropical_monsoon,wet_season,no,very wet and storm-prone
HKT,10,October,27.4,322,tropical_monsoon,wet_season,no,heavy late-monsoon rainfall
HKT,11,November,27.1,177,tropical_monsoon,pleasant_peak,yes,warm with improving weather
HKT,12,December,26.9,79,tropical_monsoon,pleasant_peak,yes,warm and drier
SFO,1,January,11.0,119,warm_summer_mediterranean,winter_wet,no,cool and wetter winter weather
SFO,2,February,12.2,112,warm_summer_mediterranean,winter_wet,no,mild with winter rain
SFO,3,March,13.3,72,warm_summer_mediterranean,shoulder,no,mild and improving
SFO,4,April,14.4,38,warm_summer_mediterranean,shoulder,yes,pleasant and drier
SFO,5,May,15.6,18,warm_summer_mediterranean,shoulder,yes,mild and mostly dry
SFO,6,June,17.3,5,warm_summer_mediterranean,summer_peak,yes,mild and dry
SFO,7,July,18.3,0,warm_summer_mediterranean,summer_peak,yes,warmest and driest month
SFO,8,August,18.9,2,warm_summer_mediterranean,summer_peak,yes,mild and sunny
SFO,9,September,19.5,5,warm_summer_mediterranean,summer_peak,yes,warm and pleasant
SFO,10,October,18.3,31,warm_summer_mediterranean,autumn_shoulder,yes,warm with little rain
SFO,11,November,14.5,59,warm_summer_mediterranean,autumn_shoulder,no,cooler with rain returning
SFO,12,December,11.2,102,warm_summer_mediterranean,winter_wet,no,cool and wetter
FOC,1,January,11.4,38,humid_subtropical,winter,no,mild and relatively dry
FOC,2,February,13.0,48,humid_subtropical,winter,no,mild late winter weather
FOC,3,March,16.2,93,humid_subtropical,spring,no,warm spring weather
FOC,4,April,20.8,137,humid_subtropical,spring,yes,pleasant and greener
FOC,5,May,24.5,190,humid_subtropical,wet_season,no,hot and humid
FOC,6,June,27.1,248,humid_subtropical,wet_season,no,very warm and rainy
FOC,7,July,29.1,148,humid_subtropical,wet_season,no,hottest stretch
FOC,8,August,28.8,214,humid_subtropical,wet_season,no,hot and storm-prone
FOC,9,September,27.1,162,humid_subtropical,autumn_shoulder,yes,warm with easing rain
FOC,10,October,23.2,58,humid_subtropical,autumn_shoulder,yes,warm and drier
FOC,11,November,18.1,32,humid_subtropical,pleasant_peak,yes,mild and comfortable
FOC,12,December,13.5,28,humid_subtropical,winter,no,cool winter weather
NGB,1,January,4.6,73,humid_subtropical,winter,no,cold and damp
NGB,2,February,6.3,88,humid_subtropical,winter,no,cool late winter weather
NGB,3,March,10.3,120,humid_subtropical,spring,no,milder and wetter
NGB,4,April,15.8,112,humid_subtropical,spring,yes,pleasant spring weather
NGB,5,May,20.6,124,humid_subtropical,spring,yes,warm and green
NGB,6,June,24.0,209,humid_subtropical,wet_season,no,warm with plum rains
NGB,7,July,28.0,155,humid_subtropical,wet_season,no,hottest stretch
NGB,8,August,27.7,162,humid_subtropical,wet_season,no,hot and humid
NGB,9,September,23.6,164,humid_subtropical,autumn_shoulder,yes,warm with easing rain
NGB,10,October,18.2,70,humid_subtropical,autumn_shoulder,yes,mild and comfortable
NGB,11,November,12.3,55,humid_subtropical,pleasant_peak,yes,cool and clearer
NGB,12,December,6.6,47,humid_subtropical,winter,no,cold winter weather
BRS,1,January,5.4,94,temperate_oceanic,winter,no,cold and damp
BRS,2,February,5.7,67,temperate_oceanic,winter,no,cool late winter weather
BRS,3,March,7.8,70,temperate_oceanic,spring,no,chilly early spring
BRS,4,April,9.8,57,temperate_oceanic,spring,yes,mild and improving
BRS,5,May,12.9,61,temperate_oceanic,spring,yes,pleasant and greener
BRS,6,June,15.8,64,temperate_oceanic,summer_peak,yes,mild early summer
BRS,7,July,17.8,62,temperate_oceanic,summer_peak,yes,warmest month
BRS,8,August,17.7,71,temperate_oceanic,summer_peak,yes,mild and lively
BRS,9,September,15.1,77,temperate_oceanic,autumn_shoulder,yes,cool and comfortable
BRS,10,October,11.8,92,temperate_oceanic,autumn_shoulder,no,cooler with autumn rain
BRS,11,November,8.4,98,temperate_oceanic,winter,no,chilly and grey
BRS,12,December,6.1,94,temperate_oceanic,winter,no,cold winter weather
CWL,1,January,5.0,121,temperate_oceanic,winter,no,cold and wet
CWL,2,February,5.1,87,temperate_oceanic,winter,no,cool late winter weather
CWL,3,March,6.8,88,temperate_oceanic,spring,no,chilly early spring
CWL,4,April,9.0,62,temperate_oceanic,spring,yes,mild and improving
CWL,5,May,12.2,67,temperate_oceanic,spring,yes,pleasant and greener
CWL,6,June,15.0,68,temperate_oceanic,summer_peak,yes,mild early summer
CWL,7,July,17.0,73,temperate_oceanic,summer_peak,yes,warmest month
CWL,8,August,16.9,84,temperate_oceanic,summer_peak,yes,mild and lively
CWL,9,September,14.6,89,temperate_oceanic,autumn_shoulder,yes,cool and comfortable
CWL,10,October,11.3,119,temperate_oceanic,autumn_shoulder,no,cooler with heavy rain
CWL,11,November,8.0,124,temperate_oceanic,winter,no,chilly and wet
CWL,12,December,5.8,127,temperate_oceanic,winter,no,cold winter weather
OKA,1,January,17.0,114,humid_subtropical,winter,no,mild and relatively dry
OKA,2,February,17.5,119,humid_subtropical,winter,no,mild late winter weather
OKA,3,March,19.4,157,humid_subtropical,spring,no,warm spring weather
OKA,4,April,22.4,161,humid_subtropical,spring,yes,warm and beach-friendly
OKA,5,May,25.2,245,humid_subtropical,spring,yes,warm with more showers
OKA,6,June,27.8,285,humid_subtropical,rainy_season,no,hot and humid
OKA,7,July,29.4,176,humid_subtropical,summer_peak,yes,hottest month
OKA,8,August,29.2,240,humid_subtropical,summer_peak,yes,hot with beach weather
OKA,9,September,28.1,276,humid_subtropical,typhoon_risk,no,warm with storm risk
OKA,10,October,25.7,181,humid_subtropical,autumn_shoulder,yes,warm with easing rain
OKA,11,November,22.2,110,humid_subtropical,autumn_shoulder,yes,mild and more settled
OKA,12,December,18.5,102,humid_subtropical,winter,no,cool and damp
SWA,1,January,14.2,28,humid_subtropical,winter,no,mild and relatively dry
SWA,2,February,15.8,49,humid_subtropical,winter,no,mild late winter weather
SWA,3,March,19.0,88,humid_subtropical,spring,no,warm spring weather
SWA,4,April,23.3,147,humid_subtropical,spring,yes,warm and greener
SWA,5,May,26.8,214,humid_subtropical,wet_season,no,hot and humid
SWA,6,June,28.3,265,humid_subtropical,wet_season,no,very warm and rainy
SWA,7,July,29.1,198,humid_subtropical,wet_season,no,hottest stretch
SWA,8,August,28.7,235,humid_subtropical,wet_season,no,hot and storm-prone
SWA,9,September,27.5,158,humid_subtropical,autumn_shoulder,yes,warm with easing rain
SWA,10,October,24.5,57,humid_subtropical,autumn_shoulder,yes,warm and drier
SWA,11,November,20.0,27,humid_subtropical,pleasant_peak,yes,mild and comfortable
SWA,12,December,15.7,25,humid_subtropical,winter,no,cool winter weather
HGH,1,January,5.7,74,humid_subtropical,winter,no,cold and damp
HGH,2,February,7.8,88,humid_subtropical,winter,no,cool late winter weather
HGH,3,March,11.8,141,humid_subtropical,spring,no,milder and wetter
HGH,4,April,17.3,143,humid_subtropical,spring,yes,pleasant spring weather
HGH,5,May,22.2,156,humid_subtropical,spring,yes,warm and green
HGH,6,June,25.3,258,humid_subtropical,wet_season,no,hot with plum rains
HGH,7,July,29.0,143,humid_subtropical,wet_season,no,hottest stretch
HGH,8,August,28.5,162,humid_subtropical,wet_season,no,hot and humid
HGH,9,September,24.0,145,humid_subtropical,autumn_shoulder,yes,warm with easing rain
HGH,10,October,18.7,65,humid_subtropical,autumn_shoulder,yes,mild and comfortable
HGH,11,November,12.8,58,humid_subtropical,pleasant_peak,yes,cool and clearer
HGH,12,December,7.4,40,humid_subtropical,winter,no,cold winter weather
PSR,1,January,8.9,66,mediterranean,winter,no,cool and wetter
PSR,2,February,9.4,61,mediterranean,winter,no,cool late winter weather
PSR,3,March,11.5,59,mediterranean,spring,no,mild and improving
PSR,4,April,14.1,51,mediterranean,spring,yes,pleasant spring weather
PSR,5,May,18.4,43,mediterranean,spring,yes,warm and comfortable
PSR,6,June,22.8,32,mediterranean,summer_peak,yes,warm and drier
PSR,7,July,25.7,19,mediterranean,summer_peak,yes,hot and sunny
PSR,8,August,25.8,25,mediterranean,summer_peak,yes,hottest summer weather
PSR,9,September,22.0,56,mediterranean,autumn_shoulder,yes,warm with some rain
PSR,10,October,17.6,97,mediterranean,autumn_shoulder,no,mild with wetter spells
PSR,11,November,13.0,100,mediterranean,winter,no,cooler and damp
PSR,12,December,9.9,76,mediterranean,winter,no,cool winter weather
TPS,1,January,12.6,65,mediterranean,winter,no,cool and wetter
TPS,2,February,12.8,57,mediterranean,winter,no,cool late winter weather
TPS,3,March,14.7,54,mediterranean,spring,no,mild and improving
TPS,4,April,17.4,43,mediterranean,spring,yes,pleasant spring weather
TPS,5,May,21.4,25,mediterranean,spring,yes,warm and comfortable
TPS,6,June,25.5,8,mediterranean,summer_peak,yes,hot and dry
TPS,7,July,28.3,3,mediterranean,summer_peak,yes,hottest and driest month
TPS,8,August,28.8,6,mediterranean,summer_peak,yes,hot summer beach weather
TPS,9,September,25.1,39,mediterranean,autumn_shoulder,yes,warm and mostly dry
TPS,10,October,21.0,94,mediterranean,autumn_shoulder,no,mild with wetter spells
TPS,11,November,17.0,78,mediterranean,winter,no,cooler and damper
TPS,12,December,13.8,79,mediterranean,winter,no,cool winter weather
OLB,1,January,10.7,57,mediterranean,winter,no,cool and wetter
OLB,2,February,11.1,53,mediterranean,winter,no,cool late winter weather
OLB,3,March,13.0,46,mediterranean,spring,no,mild and improving
OLB,4,April,15.4,39,mediterranean,spring,yes,pleasant spring weather
OLB,5,May,19.3,24,mediterranean,spring,yes,warm and comfortable
OLB,6,June,23.5,9,mediterranean,summer_peak,yes,warm and dry
OLB,7,July,26.4,3,mediterranean,summer_peak,yes,hottest and driest month
OLB,8,August,26.6,8,mediterranean,summer_peak,yes,hot summer beach weather
OLB,9,September,22.8,31,mediterranean,autumn_shoulder,yes,warm and mostly dry
OLB,10,October,18.7,76,mediterranean,autumn_shoulder,no,mild with wetter spells
OLB,11,November,14.5,78,mediterranean,winter,no,cooler and damp
OLB,12,December,11.4,66,mediterranean,winter,no,cool winter weather
AHO,1,January,10.3,45,mediterranean,winter,no,cool and relatively dry
AHO,2,February,10.7,49,mediterranean,winter,no,cool late winter weather
AHO,3,March,12.8,41,mediterranean,spring,no,mild and improving
AHO,4,April,15.4,39,mediterranean,spring,yes,pleasant spring weather
AHO,5,May,19.3,24,mediterranean,spring,yes,warm and comfortable
AHO,6,June,23.8,9,mediterranean,summer_peak,yes,warm and dry
AHO,7,July,26.8,4,mediterranean,summer_peak,yes,hottest and driest month
AHO,8,August,27.0,8,mediterranean,summer_peak,yes,hot summer beach weather
AHO,9,September,23.1,36,mediterranean,autumn_shoulder,yes,warm and mostly dry
AHO,10,October,18.7,69,mediterranean,autumn_shoulder,no,mild with wetter spells
AHO,11,November,14.1,77,mediterranean,winter,no,cooler and damper
AHO,12,December,11.0,55,mediterranean,winter,no,cool winter weather
CJB,1,January,24.0,13,tropical_savanna,pleasant_peak,yes,warm and dry
CJB,2,February,25.7,17,tropical_savanna,pleasant_peak,yes,warm and mostly dry
CJB,3,March,27.7,24,tropical_savanna,hot_season,no,hot and sunny
CJB,4,April,28.3,46,tropical_savanna,hot_season,no,very warm pre-monsoon weather
CJB,5,May,27.0,86,tropical_savanna,pre_monsoon,no,warm with increasing rain
CJB,6,June,24.3,78,tropical_savanna,monsoon,yes,milder with southwest monsoon
CJB,7,July,23.2,62,tropical_savanna,monsoon,yes,cooler and cloudy
CJB,8,August,23.1,56,tropical_savanna,monsoon,yes,mild and relatively dry
CJB,9,September,23.4,73,tropical_savanna,monsoon,yes,mild with some rain
CJB,10,October,23.9,155,tropical_savanna,post_monsoon,no,mild with heavier showers
CJB,11,November,23.6,139,tropical_savanna,pleasant_peak,yes,warm with better weather
CJB,12,December,23.2,49,tropical_savanna,pleasant_peak,yes,warm and drier
VTZ,1,January,24.7,10,tropical_savanna,pleasant_peak,yes,warm and dry
VTZ,2,February,26.2,16,tropical_savanna,pleasant_peak,yes,warm and mostly dry
VTZ,3,March,28.7,20,tropical_savanna,hot_season,no,hot and humid
VTZ,4,April,30.5,33,tropical_savanna,hot_season,no,very hot pre-monsoon weather
VTZ,5,May,30.2,72,tropical_savanna,pre_monsoon,no,hottest month with storms
VTZ,6,June,28.6,163,tropical_savanna,monsoon,no,hot with monsoon onset
VTZ,7,July,27.5,218,tropical_savanna,monsoon,no,warm and very humid
VTZ,8,August,27.4,207,tropical_savanna,monsoon,no,warm and rainy
VTZ,9,September,27.6,183,tropical_savanna,monsoon,no,warm with lingering rain
VTZ,10,October,27.1,189,tropical_savanna,post_monsoon,no,warm with autumn showers
VTZ,11,November,25.8,73,tropical_savanna,pleasant_peak,yes,warm with improving weather
VTZ,12,December,24.2,16,tropical_savanna,pleasant_peak,yes,warm and dry
MYY,1,January,27.0,158,tropical_rainforest,humid_season,no,warm with regular rain
MYY,2,February,27.2,127,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
MYY,3,March,27.8,162,tropical_rainforest,humid_season,no,hot and humid
MYY,4,April,28.3,173,tropical_rainforest,humid_season,no,warm tropical showers
MYY,5,May,28.3,178,tropical_rainforest,humid_season,no,warm with frequent showers
MYY,6,June,28.1,171,tropical_rainforest,pleasant_peak,yes,warm and manageable rain
MYY,7,July,27.7,178,tropical_rainforest,pleasant_peak,yes,warm tropical weather
MYY,8,August,27.8,183,tropical_rainforest,pleasant_peak,yes,warm and relatively dry
MYY,9,September,27.5,203,tropical_rainforest,humid_season,no,humid with more showers
MYY,10,October,27.2,275,tropical_rainforest,wet_season,no,wet inter-monsoon period
MYY,11,November,26.9,318,tropical_rainforest,wet_season,no,very wet and humid
MYY,12,December,26.8,228,tropical_rainforest,wet_season,no,warm and rainy
AOR,1,January,27.1,32,tropical_monsoon,pleasant_peak,yes,warm and sunny
AOR,2,February,27.6,31,tropical_monsoon,pleasant_peak,yes,warmest and driest month
AOR,3,March,28.3,78,tropical_monsoon,pleasant_peak,yes,hot with manageable rain
AOR,4,April,28.8,151,tropical_monsoon,shoulder,no,hot and more humid
AOR,5,May,28.8,182,tropical_monsoon,humid_season,no,warm with frequent showers
AOR,6,June,28.4,113,tropical_monsoon,pleasant_peak,yes,warm and relatively drier
AOR,7,July,28.1,110,tropical_monsoon,pleasant_peak,yes,warm tropical weather
AOR,8,August,28.1,142,tropical_monsoon,humid_season,no,warm with some rain
AOR,9,September,27.9,197,tropical_monsoon,wet_season,no,warm with heavy rain
AOR,10,October,28.0,242,tropical_monsoon,wet_season,no,wettest period
AOR,11,November,27.7,175,tropical_monsoon,humid_season,no,humid and rainy
AOR,12,December,27.3,87,tropical_monsoon,pleasant_peak,yes,warm with improving weather
JHB,1,January,27.3,171,tropical_rainforest,humid_season,no,warm with frequent rain
JHB,2,February,27.7,126,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
JHB,3,March,28.0,185,tropical_rainforest,humid_season,no,hot and humid
JHB,4,April,28.2,203,tropical_rainforest,humid_season,no,warm tropical showers
JHB,5,May,28.1,161,tropical_rainforest,pleasant_peak,yes,warm with manageable rain
JHB,6,June,27.8,118,tropical_rainforest,pleasant_peak,yes,warm and drier
JHB,7,July,27.6,131,tropical_rainforest,pleasant_peak,yes,warm tropical weather
JHB,8,August,27.6,163,tropical_rainforest,humid_season,no,warm with some rain
JHB,9,September,27.3,190,tropical_rainforest,humid_season,no,humid and wetter
JHB,10,October,27.2,248,tropical_rainforest,wet_season,no,wet inter-monsoon period
JHB,11,November,26.8,288,tropical_rainforest,wet_season,no,very wet and humid
JHB,12,December,26.8,233,tropical_rainforest,wet_season,no,warm and rainy
TGG,1,January,26.7,188,tropical_rainforest,humid_season,no,warm with regular rain
TGG,2,February,27.1,135,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
TGG,3,March,27.6,145,tropical_rainforest,humid_season,no,hot and humid
TGG,4,April,27.9,157,tropical_rainforest,humid_season,no,warm tropical showers
TGG,5,May,28.0,153,tropical_rainforest,humid_season,no,warm with frequent showers
TGG,6,June,27.8,154,tropical_rainforest,pleasant_peak,yes,warm and manageable rain
TGG,7,July,27.5,165,tropical_rainforest,pleasant_peak,yes,warm tropical weather
TGG,8,August,27.5,181,tropical_rainforest,humid_season,no,warm with more showers
TGG,9,September,27.3,215,tropical_rainforest,humid_season,no,humid and wetter
TGG,10,October,27.1,264,tropical_rainforest,wet_season,no,wet inter-monsoon period
TGG,11,November,26.7,325,tropical_rainforest,wet_season,no,very wet and humid
TGG,12,December,26.6,261,tropical_rainforest,wet_season,no,warm and rainy
BTU,1,January,26.2,241,tropical_rainforest,wet_season,no,warm and rainy
BTU,2,February,26.5,186,tropical_rainforest,humid_season,no,warm with frequent showers
BTU,3,March,27.2,162,tropical_rainforest,pleasant_peak,yes,hot and relatively drier
BTU,4,April,27.8,158,tropical_rainforest,pleasant_peak,yes,warm tropical weather
BTU,5,May,28.2,142,tropical_rainforest,pleasant_peak,yes,warm with manageable rain
BTU,6,June,28.1,132,tropical_rainforest,pleasant_peak,yes,hot and one of the driest months
BTU,7,July,27.7,151,tropical_rainforest,pleasant_peak,yes,warm tropical weather
BTU,8,August,27.8,173,tropical_rainforest,humid_season,no,warm with some rain
BTU,9,September,27.5,196,tropical_rainforest,humid_season,no,humid and wetter
BTU,10,October,27.2,266,tropical_rainforest,wet_season,no,very wet shoulder month
BTU,11,November,26.8,305,tropical_rainforest,wet_season,no,humid and rainy
BTU,12,December,26.4,289,tropical_rainforest,wet_season,no,warm and very wet
SBW,1,January,26.2,276,tropical_rainforest,wet_season,no,warm and rainy
SBW,2,February,26.5,227,tropical_rainforest,wet_season,no,warm with frequent rain
SBW,3,March,27.0,221,tropical_rainforest,humid_season,no,humid tropical weather
SBW,4,April,27.4,230,tropical_rainforest,humid_season,no,warm and rainy
SBW,5,May,27.8,226,tropical_rainforest,humid_season,no,hot with regular showers
